url,menu,swordfish,name
https://www.yelp.com/biz/ella-kitchen-and-bar-new-york-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/ella-kitchen-and-bar-new-york-2/to-go-menu,False,
https://www.yelp.com/biz/mothers-seafood-and-more-brooklyn?osq=Seafood+Restaurant,https://www.yelp.com/menu/mothers-seafood-and-more-brooklyn/full-menu,False,Mother’s Seafood & More
https://www.yelp.com/biz/4-charles-prime-rib-new-york?osq=Seafood+Restaurant,http://www.nycprimerib.com/wp-content/uploads/4CharlesSt_Menu-2.1.pdf,False,
https://www.yelp.com/biz/kittery-brooklyn-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/kittery-brooklyn-2/main-menu,False,
https://www.yelp.com/biz/lisbon-restaurant-jersey-city?osq=Seafood+Restaurant,http://www.lisbonrestaurantjc.com/gallery,False,
https://www.yelp.com/biz/tutto-a-modo-mio-ridgefield?osq=Seafood+Restaurant,https://www.tuttoamodomionj.com/menu/,False,
https://www.yelp.com/biz/joes-shanghai-new-york-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/joes-shanghai-new-york-2,False,
https://www.yelp.com/biz/allegro-seafood-grill-newark-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/allegro-seafood-grill-newark-2,True,Allegro Seafood Grill
https://www.yelp.com/biz/grand-banks-new-york?osq=Seafood+Restaurant,https://www.yelp.com/menu/grand-banks-new-york,False,
https://www.yelp.com/biz/chateau-de-capitaine-brooklyn-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/chateau-de-capitaine-brooklyn-2/main-menu,False,Chateau De Capitaine
https://www.yelp.com/biz/sushumai-asian-fusion-new-york-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/sushumai-asian-fusion-new-york-2/full-menu,False,Sushumai Asian Fusion
https://www.yelp.com/biz/chadwicks-restaurant-brooklyn?osq=Seafood+Restaurant,https://www.yelp.com/menu/chadwicks-restaurant-brooklyn,False,Chadwicks Restaurant
https://www.yelp.com/biz/seafood-city-bronx?osq=Seafood+Restaurant,https://www.yelp.com/menu/seafood-city-bronx,False,
https://www.yelp.com/biz/pescatore-new-york-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/pescatore-new-york-2/menu,False,
https://www.yelp.com/biz/il-sogno-secondo-brooklyn?osq=Seafood+Restaurant,http://ilsognonyc2.com/index.php/our-menu,False,
